cus_Gender,cus_MartialTypeId,cus_Dependants,cus_CurrenResTypeId,cus_CurrenStyYear,cus_CustomerType,cus_Age,IndustryType,CustomerProfile,CustomerSegment,MarketType,MarketNoofYearsinBusiness,app_CustProductCatTypeId,app_CustTenure,app_CustInstalCount,app_CustChasAsset,app_CustChasInitial,app_CustChasFinance,app_CustFinanInterest,app_CustEMI,app_CustGrossLoan,app_CustViaIncomEstIncPm,app_CustViaExpTotExpense,app_CustViaGrossSurplus,app_CustUVAge,app_CustBrandTypeId,app_CustBankClosBal,Label
M,2750,5,2755,5,596,25,1783,2693,2695,2729,5,529,48,47,233000,14000,219000,12.55,7082.24,332865.73,48750,16505,32245,0,816,7082.24,Not Pay
M,2750,2,2755,20,596,46,877,2693,2695,2729,,529,48,47,235552,45552,190000,12.5,6227.85,292709.1,120000,57975,62025,0,747,6227.85,Not Pay
M,2750,2,2755,6,596,28,603,2693,2695,2729,7,529,50,48,249000,25000,224000,12.5,7195.9,345403.32,63000,15930,47070,0,747,7195.9,Not Pay
M,2750,3,2755,19,596,41,604,2693,2695,2729,10,529,48,47,249775,775,249000,13.49,8362.78,408372.11,147000,111388,35612,0,747,8362.78,Not Pay
M,2750,3,2755,19,596,41,604,2693,2695,2729,10,529,48,47,223175,675,222500,13.45,7485.11,363712.46,147000,111388,35612,0,1437,7485.11,Not Pay
M,2750,3,2755,8,596,50,604,2693,2695,2729,21,529,48,47,241003,37003,204000,13.15,6890.81,336167.5,15000000,10166090,4833910,0,747,6890.81,Not Pay
M,2750,3,2755,6,596,35,1783,2693,2695,2729,6,529,48,47,256800,36800,220000,13.15,7304.5,353874.79,12500000,10166090,2333910,0,747,7304.5,Not Pay
M,2750,2,2755,5,596,36,1783,2693,2695,2729,5,529,48,47,192500,19500,173000,13.15,5753.5,280814.83,78000,22968,55032,0,1437,5753.5,Not Pay
M,2750,3,2755,7,596,27,604,2693,2695,2729,4,529,48,47,241003,48003,193000,13.15,6467.13,316254.19,12500000,10168090,2331910,0,564,6467.13,Not Pay
M,2750,4,2755,10,596,31,876,2693,2695,2729,6,531,60,59,691100,78152,612948,8.4,14970.16,883239.85,29792,3178,26614,0,746,14970.16,Not Pay
M,2750,2,2755,8,596,29,604,2693,2695,2729,7,529,48,47,254798,27798,227000,13.8,7702.14,374176.87,150000,116800,33200,0,747,7702.14,Not Pay
M,2750,0,2755,19,596,24,604,2693,2695,2729,10,529,48,47,241875,875,241000,13.48,8097.95,392518.81,147000,111388,35612,0,747,8097.95,Not Pay
M,2750,3,2755,7,596,26,604,2693,2695,2729,10,529,,,,,,,,,,,,,747,,Not Pay
M,2750,3,2755,10,596,37,604,2693,2695,2729,1,529,48,47,233575,35075,198500,13.16,6596.22,320322.52,78000,47200,30800,0,565,6596.22,Not Pay
F,2750,2,2755,5,596,,1783,2693,2695,2729,,531,12,11,400000,356192,43808,8.5,4382.21,48204.38,612500,12139,600361,0,1654,4382.21,Not Pay
M,2750,0,2755,12,596,,1783,2693,2695,2729,,529,12,11,250000,221640,28360,12.5,2963.86,32602.5,120000,20805,99195,0,747,2963.86,Not Pay
M,2750,0,2755,20,596,,1783,2693,2695,2729,,529,12,11,44000,0,44000,12,4543.12,49974.4,41600,4333,37267,0,564,4543.12,Not Pay
M,2750,4,2755,15,596,21,1783,2693,2695,2730,5,531,54,53,640000,90000,550000,8.3,14381.88,762240.03,9000000,8031000,969000,0,747,14381.88,Not Pay
M,2750,0,2755,25,596,,1783,2693,2695,2729,,529,12,11,58000,0,58000,12,5968.58,65654.4,41600,4333,37267,0,747,5968.58,Not Pay
M,2750,3,2755,35,596,,1783,2693,2695,2729,,529,48,47,210690,10690,200000,13.2,6663.85,313201.06,39000,15233,23767,0,747,6663.85,Not Pay
M,2750,2,2755,22,596,,1783,2693,2695,2729,,529,48,47,249000,14000,235000,13.5,7862.99,380060.76,30000,12500,17500,0,746,7862.99,Not Pay
M,2750,2,2755,23,596,24,604,2693,2695,2729,3,529,24,23,231422,43422,188000,12.5,10258.53,235946.36,62500,18600,43900,0,747,10258.53,Not Pay
M,2750,6,2755,43,596,44,604,2693,2695,2729,,529,48,46,236100,8100,228000,13,7636.82,351294.07,30000,7200,22800,0,747,7636.82,Not Pay
M,2750,4,2755,52,596,52,604,2693,2695,2729,,529,48,46,237255,25,237230,13,7859.39,361532,30000,13000,17000,0,747,7859.39,Not Pay
M,2750,4,2755,25,596,33,603,2693,2695,2729,,529,48,47,188012,12,188000,12.4,6083.13,285907.32,156000,23980,132020,0,747,6083.13,Not Pay
M,2750,4,2755,21,596,22,604,2693,2695,2729,,529,48,47,236000,0,236000,13.5,7821.33,367602.62,30000,8240,21760,0,747,7821.33,Not Pay
F,2750,2,2755,20,596,22,604,2693,2695,2729,3,529,48,46,237255,12255,225000,12.6,7458.35,343084.23,30800,10173,20627,0,747,7458.35,Not Pay
M,2750,2,2755,25,596,25,604,2693,2695,2729,,529,48,46,198999,999,198000,12.7,6593.05,303280.69,1296000,680800,615200,0,1437,6593.05,Not Pay
M,2750,4,2755,30,596,31,604,2693,2695,2729,,529,48,47,234000,14000,220000,13,7215.61,339134.07,33000,7200,25800,0,747,7215.61,Not Pay
M,2750,2,2755,36,596,36,604,2693,2695,2729,,529,42,41,233999,33999,200000,12.5,7121.39,291977.12,1540000,1133100,406900,0,747,7121.39,Not Pay
M,2750,3,2755,30,596,30,604,2693,2695,2729,,529,48,47,249000,24000,225000,13.5,7454.07,350341.56,30000,13000,17000,0,1330,7454.07,Not Pay
M,2750,3,2755,23,596,23,604,2693,2695,2729,,529,42,41,247100,50100,197000,13,7101.62,291166.62,30000,12000,18000,0,1437,7101.62,Not Pay
M,2750,3,2755,22,596,22,604,2693,2695,2729,,529,48,47,247100,50100,197000,13,6471.78,304174.07,30000,12000,18000,0,1437,6471.78,Not Pay
F,2750,2,2755,15,596,34,603,2693,2695,2729,,529,48,46,244500,0,244500,12.53,8080.84,371718.91,25200,13033,12167,0,747,8080.84,Not Pay
M,2750,4,2755,12,596,45,604,2693,2695,2729,,529,48,47,230146,50146,180000,12.55,5851.87,275038,25740,13000,12740,0,747,5851.87,Not Pay
M,2750,2,2755,20,596,27,604,2693,2695,2729,3,529,48,47,290920,100920,190000,12.85,6220.75,292375.38,42000,14080,27920,0,1437,6220.75,Not Pay
F,2750,2,2755,25,596,43,603,2693,2695,2729,,529,48,47,243650,23650,220000,12.53,7046.69,331194.74,25200,12033,13167,0,747,7046.69,Not Pay
M,2750,4,2755,31,596,32,604,2693,2695,2729,,529,36,35,237255,37255,200000,12.5,7979.49,279282.45,28000,11633,16367,0,935,7979.49,Not Pay
M,2750,3,2755,26,596,26,603,2693,2695,2729,,529,36,35,170000,35000,135000,10.59,5199.81,181993.5,63000,36437,26563,0,1437,5199.81,Not Pay
M,2750,2,2755,50,596,50,604,2693,2695,2729,,529,36,34,196999,61999,135000,12.5,5667.4,192691.66,40000,9800,30200,0,747,5667.4,Not Pay
M,2750,5,2755,35,596,37,604,2693,2695,2729,,529,48,47,237255,17255,220000,25,9494.23,446229.04,250000,105500,144500,0,747,9494.23,Not Pay
M,2750,4,2755,43,596,45,604,2693,2695,2729,,529,36,35,239956,54956,185000,12.15,7333.77,256682.26,26000,13616,12384,0,747,7333.77,Not Pay
M,2750,3,2755,26,596,26,604,2693,2695,2729,,529,36,35,233999,63999,170000,12.3,6771.25,236993.77,62500,15600,46900,0,747,6771.25,Not Pay
M,2751,2,2755,10,596,21,603,2693,2695,2729,,529,48,47,240000,10000,230000,12.52,7503.18,363999.75,100000,16083,83917,0,935,7503.18,Not Pay
M,2751,0,2755,20,596,21,603,2693,2695,2729,,529,36,35,170000,40000,130000,10.83,5038.95,176363.41,60000,36200,23800,0,816,5038.95,Not Pay
M,2750,2,2755,44,596,44,603,2693,2695,2729,2,529,48,46,234291,4291,230000,12.5,7662.21,352461.77,62500,14520,47980,0,747,7662.21,Not Pay
M,2750,2,2755,20,596,40,604,2693,2695,2729,5,529,48,47,233299,299,233000,12.6,7555.66,355116.23,36400,20994,15406,0,742,7555.66,Not Pay
M,2750,0,2755,22,596,,1783,2693,2695,2729,,912,36,35,625000,272000,353000,9.8,13244.41,463554.52,176400,72016,104384,0,742,13244.41,Not Pay
M,2750,2,2755,43,596,,1783,2693,2695,2729,,530,12,11,650000,545680,104320,8.71,10370.93,114080.27,154000,68487,85513,3,565,10370.93,Not Pay
M,2750,2,2755,44,596,,1783,2693,2695,2729,,926,12,11,400000,348300,51700,8.71,5170.64,56877.07,74480,40700,33780,3,742,5170.64,Not Pay
M,2750,2,2755,20,596,32,604,2693,2695,2729,,912,48,46,594000,124000,470000,8.61,13827.28,636055.16,75000,29500,45500,0,908,13827.28,Not Pay
M,2750,3,2755,23,596,24,604,2693,2695,2729,,529,49,47,234374,26874,207500,12.82,6849.19,321912.02,45000,11678,33322,0,564,6849.19,Not Pay
M,2750,3,2755,10,596,43,604,2693,2695,2729,10,531,54,53,647490,52490,595000,8.2,15384.97,815403.77,176400,105204,71196,0,747,15384.97,Not Pay
M,2750,4,2755,15,596,48,1783,2693,2695,2729,,529,,,,,,,,,,,,,564,,Not Pay
M,2750,2,2755,22,596,23,605,2693,2695,2729,,531,48,47,610000,80000,530000,8.5,15245.83,716554.28,49920,7374,42546,0,747,15245.83,Not Pay
M,2750,2,2755,48,596,49,1783,2693,2695,2729,2,529,48,46,236000,16000,220000,12.25,7292.55,335457.7,52000,6560,45440,0,747,7292.55,Not Pay
M,2750,2,2755,40,596,42,603,2693,2695,2729,,529,36,35,212347,57347,155000,9.9,5863.58,205225.6,60000,12014,47986,0,565,5863.58,Not Pay
M,2750,1,2755,10,1837,25,1783,2693,2695,2729,8,531,36,35,320842,85842,235000,7.26,8285.02,289975.86,46800,9805,36995,0,816,8285.02,Not Pay
F,2750,5,2755,20,596,31,604,2693,2695,2729,,529,43,42,223700,23700,200000,12.3,6972.47,292843.96,34320,5709,28611,0,1437,6972.47,Not Pay
M,2750,2,2755,21,596,22,604,2693,2695,2729,,529,36,35,224100,34100,190000,12,7552.02,264320.77,32110,9992,22118,0,564,7552.02,Not Pay
M,2750,1,2755,5,596,27,1783,2693,2695,2729,5,531,60,59,665708,66708,599000,8.4,14627.13,863000.74,62400,12828,49572,0,1437,14627.13,Not Pay
M,2750,2,2755,74,596,53,1783,2693,2695,2729,,529,25,24,227400,22400,205000,13,10887.86,261308.75,84000,3705,80295,0,747,10887.86,Not Pay
M,2750,4,2755,34,596,,1783,2693,2695,2729,,529,12,11,160000,132560,27440,12.2,2862.11,31483.31,120000,16525,103475,0,747,2862.11,Not Pay
M,2750,2,2756,2,596,26,1783,2693,2695,2729,3,529,48,47,239000,29000,210000,12.55,6792.84,319263.61,65000,20800,44200,0,565,6792.84,Not Pay
M,2750,4,2755,3,596,23,603,2693,2695,2729,2,531,37,35,389646,169646,220000,8.2,7986.43,279525.3,750000,19000,731000,0,747,7986.43,Not Pay
M,2750,5,2755,24,596,24,658,2693,2695,2729,,529,48,47,214000,0,214000,12.84,6911.67,324848.83,600000,508200,91800,0,747,6911.67,Not Pay
M,2750,2,2755,10,596,25,603,2693,2695,2729,5,529,48,46,231800,21800,210000,13.2,7120.92,327562.64,72800,8104,64696,0,816,7120.92,Not Pay
M,2750,2,2755,5,596,32,875,2693,2695,2729,2,529,37,36,220750,50750,170000,9.2,6151.36,221449.18,1892250,1830211,62039,0,1654,6151.36,Not Pay
M,2750,5,2755,30,596,42,603,2693,2695,2729,,529,30,29,223700,28700,195000,13.1,9155.17,265500,30000,11937,18063,0,747,9155.17,Not Pay
M,2750,2,2756,10,596,35,875,2693,2695,2729,5,529,36,35,241000,13000,228000,10.83,8748.67,306203.62,46800,8772,38028,0,747,8748.67,Not Pay
M,2750,4,2755,10,596,34,875,2693,2695,2730,10,529,36,35,237000,32000,205000,10.5,7817.82,273623.88,157500,102500,55000,0,747,7817.82,Not Pay
F,2750,4,2755,5,596,47,875,2693,2695,2729,5,529,24,23,234600,74600,160000,10.5,8450,194350.2,46800,8772,38028,0,747,8450,Not Pay
M,2750,3,2755,20,596,42,604,2693,2695,2729,2,529,48,47,230846,20846,210000,12.55,6810.59,320098,33280,10551,22729,0,747,6810.59,Not Pay
M,2750,4,2755,5,596,36,875,2693,2695,2729,5,529,36,35,244000,24000,220000,10.6,8401.85,294064.93,210000,12350,197650,0,565,8401.85,Not Pay
M,2750,0,2755,10,596,,1783,2693,2695,2729,,531,50,48,500980,35980,465000,7.55,12752,612096.29,143000,16936,126064,0,565,12752,Not Pay
M,2750,2,2756,8,596,30,875,2693,2695,2729,5,531,49,47,378406,18406,360000,6.58,9801.64,460677.33,100800,24768,76032,0,564,9801.64,Not Pay
M,2750,4,2755,10,596,29,603,2692,2701,2729,4,531,60,59,655208,33208,622000,7.4,14663.64,865155,260000,79900,180100,0,1437,14663.64,Not Pay
M,2750,5,2755,10,596,46,1783,2693,2695,2729,10,529,48,46,198275,28275,170000,12.85,5764.37,265161.05,28380,7680,20700,0,565,5764.37,Not Pay
M,2750,2,2755,7,596,24,1783,2693,2695,2729,5,531,36,35,485000,48500,436500,6.9,15213.95,532488.32,81000,13341,67659,0,1523,15213.95,Not Pay
M,2750,2,2755,8,596,37,603,2693,2695,2729,1,531,60,59,414000,21000,393000,8.03,9449.08,557495.8,60000,7500,52500,0,565,9449.08,Not Pay
F,2750,4,2755,20,596,28,1783,2693,2695,2729,,531,48,47,703000,103000,600000,8.21,17101.18,803755.88,10500000,10031000,469000,0,1437,17101.18,Not Pay
M,2750,0,2755,28,596,,1783,2693,2695,2729,,529,42,41,227400,14400,213000,13.75,7820.18,320627.59,281400,7628,273772,0,747,7820.18,Not Pay
F,2750,2,2755,5,596,54,604,2693,2695,2729,5,529,48,47,238165,30165,208000,12.5,6658.08,312930,6000000,510716,5489284,0,746,6658.08,Not Pay
M,2750,2,2755,20,596,,1783,2693,2695,2729,,912,12,11,140000,35396,104604,9,10426.74,114694.16,65000,17715,47285,0,908,10426.74,Not Pay
M,2750,2,2755,15,596,46,603,2693,2695,2729,8,529,42,41,223900,23900,200000,12.15,7131.09,292374.92,560000,111875,448125,0,821,7131.09,Not Pay
F,2750,3,2755,50,596,50,603,2693,2695,2729,,926,48,47,893340,177340,716000,6.46,19365.92,910198.35,195000,55416,139584,0,564,19365.92,Not Pay
M,2750,2,2756,5,596,53,1783,2693,2695,2729,5,531,60,59,619708,62708,557000,8.4,13574.23,800879.74,81250,10730,70520,0,747,13574.23,Not Pay
M,2750,1,2755,15,596,21,605,2693,2695,2729,,529,48,47,225000,45000,180000,10.49,5520.12,259446.09,23400,4650,18750,0,746,5520.12,Not Pay
M,2750,5,2755,10,596,41,604,2693,2695,2730,9,529,48,47,244228,34228,210000,13.16,6921.23,325298,180000,18795,161205,0,1437,6921.23,Not Pay
M,2750,2,2755,10,596,39,604,2693,2695,2729,5,529,48,47,249910,43025,206885,12.55,6711.04,315419.27,60000,15805,44195,0,565,6711.04,Not Pay
M,2750,,2755,,599,,604,2693,2695,2729,10,531,48,47,488000,78000,410000,7.5,22701.63,1066976.75,52000,9740,42260,0,746,22701.63,Not Pay
M,2750,4,2755,22,596,,1783,2693,2695,2729,,912,54,53,1524500,224500,1300000,6.52,32147.7,1703828.15,195000,108680,86320,0,746,32147.7,Not Pay
M,2750,2,2755,5,596,48,1783,2693,2695,2729,5,531,54,53,423819,43819,380000,8.95,10396.85,551033.24,58500,14700,43800,0,747,10396.85,Not Pay
M,2750,2,2755,7,596,28,604,2693,2695,2729,7,529,48,47,189080,29080,160000,12,5138.61,241514.99,75000,10850,64150,0,746,5138.61,Not Pay
M,2750,1,2755,21,596,42,604,2693,2695,2729,8,531,48,47,695000,58000,637000,6.46,17359.76,815908.85,57950,12611,45339,0,1437,17359.76,Not Pay
F,2750,2,2755,6,596,29,604,2693,2695,2729,10,529,48,47,240910,28405,212505,13.6,7083.33,332916.52,40320,3800,36520,0,747,7083.33,Not Pay
F,2750,0,2755,10,596,,1783,2693,2695,2729,,529,37,36,228200,38200,190000,9.72,13945.23,502028.62,45000,19750,25250,0,747,13945.23,Not Pay
F,2750,0,2755,10,596,,1783,2693,2695,2729,,529,37,36,228200,38200,190000,9.72,13945.23,502028.62,45000,19750,25250,0,747,13945.23,Not Pay
M,2750,1,2755,20,596,21,1783,2692,2701,2729,,529,48,47,234900,4900,230000,12.52,7428.12,349122.08,39000,19910,19090,0,816,7428.12,Not Pay
M,2750,2,2755,10,596,21,875,2693,2695,2729,5,529,24,23,218750,138750,80000,8.25,4209.93,96828.41,46800,8772,38028,0,564,4209.93,Not Pay
M,2750,2,2755,25,596,26,1783,2692,2701,2729,,531,48,47,530000,70000,460000,6.89,12569.12,590748.88,105000,65010,39990,0,565,12569.12,Not Pay
M,2750,2,2755,5,596,45,875,2693,2695,2729,5,531,48,47,381935,28935,353000,7.53,10031.65,471487.81,126000,103277,22723,0,564,10031.65,Not Pay
M,2750,5,2755,5,596,26,603,2693,2695,2729,5,531,60,59,608000,31000,577000,7.71,13797.68,814063.36,500000,10000,490000,0,747,13797.68,Not Pay
M,2750,2,2755,25,596,32,603,2693,2695,2729,,529,48,47,232500,2500,230000,13.15,7679.69,360945.57,54000,24714,29286,0,747,7679.69,Not Pay
M,2750,3,2755,35,596,47,603,2693,2695,2729,10,529,36,35,221500,26600,194900,11.55,7695.8,269353.05,46800,10140,36660,0,908,7695.8,Not Pay
M,2750,2,2755,74,596,39,1783,2693,2695,2729,,529,43,42,217700,21700,196000,12.8,6915.27,290441.7,50000,2142,47858,0,746,6915.27,Not Pay
M,2750,2,2755,10,596,28,1783,2693,2695,2729,,531,48,47,795900,175900,620000,6.03,16572,778884.03,200000,163510,36490,0,908,16572,Not Pay
M,2750,7,2755,12,596,30,604,2693,2695,2729,,529,43,42,218500,4500,214000,13,7725.39,324466.72,25000,2888,22112,0,816,7725.39,Not Pay
M,2750,0,2755,9,596,,1783,2693,2695,2729,,529,46,45,234351,29351,205000,11.5,6583.64,296264.15,37500,17200,20300,0,747,6583.64,Not Pay
M,2750,2,2755,20,596,33,604,2693,2695,2729,,529,42,41,196000,1000,195000,12.95,7041.88,288717.17,46875,15750,31125,0,746,7041.88,Not Pay
M,2750,3,2755,10,596,37,1783,2693,2695,2729,5,912,48,47,776641,126641,650000,7.7,18654.02,876739.33,420000,31400,388600,0,747,18654.02,Not Pay
M,2750,5,2755,15,596,35,604,2693,2695,2729,,529,48,47,263734,734,263000,12.2,8492.16,399131.89,116000,69401,46599,0,564,8492.16,Not Pay
M,2750,0,2755,20,596,36,603,2692,2701,2729,,531,48,47,573405,57405,516000,7,14074.88,661519.6,78000,27250,50750,0,565,14074.88,Not Pay
M,2750,3,2755,30,596,,1783,2693,2695,2729,,530,12,11,425000,322628,102372,9.25,10228.97,112518.76,41328,4386,36942,0,564,10228.97,Not Pay
M,2750,4,2755,25,596,35,603,2693,2695,2730,2,531,48,46,562456,59456,503000,8.6,14936.22,687066.24,90000,21375,68625,0,747,14936.22,Not Pay
M,2750,3,2755,25,596,,1783,2693,2695,2729,,529,36,34,178000,0,178000,12.3,7192.08,244530.78,50400,10720,39680,0,747,7192.08,Not Pay
M,2750,4,2755,10,596,37,875,2693,2695,2730,10,529,36,34,239600,29600,210000,11,8419.43,286260.94,196000,12780,183220,0,816,8419.43,Not Pay
M,2750,4,2755,10,596,50,603,2693,2695,2729,,529,36,35,209666,39666,170000,12.13,6648.81,232708.61,35100,7545,27555,0,565,6648.81,Not Pay
M,2750,7,2755,15,596,21,1783,2693,2695,2729,10,531,48,47,427372,43372,384000,8.85,11331.78,532593.81,50050,23038,27012,0,564,11331.78,Not Pay
M,2750,2,2755,20,596,43,1783,2693,2695,2729,,531,60,59,673123,23723,649400,7.8,15518.55,915594.89,60000,26352,33648,0,565,15518.55,Not Pay
M,2750,0,2755,15,596,,1783,2693,2695,2729,,531,46,45,429560,22560,407000,7.5,11774.47,529851.31,36000,20000,16000,0,747,11774.47,Not Pay
M,2750,0,2756,5,596,,1783,2693,2695,2729,,529,36,35,241000,41000,200000,10.5,7618.77,266657.01,157500,102500,55000,0,747,7618.77,Not Pay
M,2750,3,2755,20,596,,1783,2693,2695,2729,,529,48,47,230000,21000,209000,12.55,6701.84,314986.68,45360,2524,42836,0,747,6701.84,Not Pay
M,2750,3,2755,31,596,31,1783,2693,2695,2729,,529,36,35,247635,77635,170000,12.5,6754.74,236416.12,54000,23450,30550,0,565,6754.74,Not Pay
M,2750,3,2755,38,596,,1783,2693,2695,2729,,530,12,11,79704,0,79704,9.25,7977.63,87753.97,65000,51125,13875,0,564,7977.63,Not Pay
M,2750,2,2755,20,596,35,603,2693,2695,2729,,530,60,59,1400000,245000,1155000,7.5,27672.54,1632679.93,180000,59000,121000,0,908,27672.54,Not Pay
M,2750,3,2755,24,596,25,604,2693,2695,2729,,529,49,47,249000,36500,212500,12.95,7013.39,329629.68,45000,11678,33322,0,746,7013.39,Not Pay
M,2750,2,2755,5,596,32,875,2693,2695,2729,2,531,54,53,574209,18209,556000,7.61,14209.02,753078.27,75000,12406,62594,0,1437,14209.02,Not Pay
M,2750,0,2755,25,596,,1783,2693,2695,2729,,529,48,47,214875,43875,171000,11.9,5504.69,258720.66,37500,9230,28270,0,565,5504.69,Not Pay
M,2750,2,2755,20,596,50,1783,2693,2695,2729,2,531,54,53,394428,40428,354000,8,9099.68,482283.2,42000,22500,19500,0,1437,9099.68,Not Pay
M,2750,2,2755,20,596,48,604,2692,2701,2729,,529,36,35,252000,11000,241000,11.6,9305.82,325703.76,46875,16375,30500,0,747,9305.82,Not Pay
M,2750,2,2755,20,596,56,604,2693,2695,2729,,529,48,47,217800,800,217000,11.24,6930.83,325749.06,46200,16840,29360,0,747,6930.83,Not Pay
M,2750,2,2756,6,596,32,1783,2693,2695,2729,5,529,36,35,218000,23000,195000,13,7899.37,276478.08,28800,8800,20000,0,565,7899.37,Not Pay
M,2750,2,2755,5,596,31,875,2693,2695,2729,5,531,48,47,460337,23337,437000,6.37,11750.12,552255.69,2066250,2031967,34283,0,747,11750.12,Not Pay
M,2750,4,2755,20,596,,1783,2693,2695,2729,,529,49,48,168840,8840,160000,13.5,5378.53,258169.88,36000,11624,24376,0,1437,5378.53,Not Pay
M,2750,2,2755,15,596,60,604,2693,2695,2729,10,529,48,46,235432,35432,200000,11.54,6599.96,303598.45,120000,106875,13125,0,746,6599.96,Not Pay
M,2750,2,2756,5,596,30,875,2693,2695,2729,5,531,49,48,695616,145616,550000,8.02,15347.96,736702.54,122500,15270,107230,0,565,15347.96,Not Pay
M,2750,2,2756,7,596,29,1783,2693,2695,2730,7,531,49,47,439505,31505,408000,7.6,11635.43,546865.59,26000,595,25405,0,742,11635.43,Not Pay
M,2750,2,2755,39,596,,1783,2693,2695,2729,,912,55,54,785000,40000,745000,5.88,17830.17,962829.29,38080,8251,29829,0,564,17830.17,Not Pay
M,2750,2,2755,20,596,48,1783,2693,2695,2729,10,531,48,47,1078200,228200,850000,8,24084.37,1131965.39,400400,181444,218956,0,564,24084.37,Not Pay
M,2750,1,2755,20,596,40,603,2693,2695,2729,,531,60,59,842483,67483,775000,8.35,18634.59,1099441.35,91000,14122,76878,0,747,18634.59,Not Pay
M,2750,1,2755,5,596,25,1783,2693,2695,2729,5,529,48,47,233000,24000,209000,11.9,6727.85,316209.07,58500,16340,42160,0,816,6727.85,Not Pay
M,2750,2,2755,30,596,60,1783,2693,2695,2729,,529,48,47,248000,28000,220000,11.25,7025.29,330188.94,120000,108875,11125,0,747,7025.29,Not Pay
M,2750,1,2755,5,596,31,604,2693,2695,2729,5,529,48,47,170923,19418,151505,13.35,5046.51,237186.34,38304,3178,35126,0,565,5046.51,Not Pay
M,2750,5,2755,15,596,37,1783,2693,2695,2729,5,531,48,47,447105,47105,400000,8.85,11775.27,553438.02,71500,23910,47590,0,565,11775.27,Not Pay
M,2750,2,2755,5,596,37,875,2693,2695,2729,2,531,48,47,456148,1648,454500,7.2,12540.58,589407.5,43750,8638,35112,0,747,12540.58,Not Pay
M,2750,5,2755,15,596,49,604,2693,2695,2729,,529,36,35,207749,10749,197000,11.4,7833.13,274159.86,78300,33079,45221,0,1437,7833.13,Not Pay
M,2750,2,2755,15,596,29,604,2693,2695,2729,10,529,48,46,224100,34100,190000,11.3,6096.06,280418.95,120000,106875,13125,0,747,6096.06,Not Pay
M,2750,3,2755,8,596,27,604,2693,2695,2730,10,529,43,42,213650,18650,195000,13,6891.26,289433.18,20800,2482,18318,0,564,6891.26,Not Pay
M,2750,2,2755,10,596,27,1783,2693,2695,2729,,531,38,36,688123,44563,643560,7.9,22370.34,805332.36,75000,31500,43500,0,564,22370.34,Not Pay
M,2750,3,2755,20,596,41,1783,2693,2695,2730,5,531,60,58,688123,44563,643560,8,15549.17,901852,50000,25029,24971,0,564,15549.17,Not Pay
M,2750,4,2755,57,596,58,603,2692,2701,2729,,531,30,29,370000,220000,150000,10.2,6825.31,197934.22,58800,26600,32200,4,1491,6825.31,Not Pay
M,2750,5,2755,15,596,28,1783,2693,2695,2729,5,912,36,35,475000,75000,400000,9.8,14950.72,523275.48,50000,13741,36259,5,816,14950.72,Not Pay
M,2750,0,2755,10,596,,1783,2693,2695,2729,,529,24,23,180000,60000,120000,13.5,6828.98,157066.64,131560,25350,106210,0,821,6828.98,Not Pay
F,2750,0,2755,27,596,27,1783,2693,2695,2729,1,926,36,35,450000,80000,370000,8.31,13347.44,467160.74,81120,60020,21100,0,565,13347.44,Not Pay
M,2750,2,2755,20,596,30,603,2693,2695,2729,22,531,42,41,219920,44920,175000,9,5690.1,233294.15,80000,2236,77764,0,821,5690.1,Not Pay
M,2750,3,2755,10,596,28,1783,2693,2695,2729,10,926,37,36,250000,63000,187000,9.9,6892.97,248146.96,40000,15000,25000,6,1342,6892.97,Not Pay
M,2750,0,2755,10,596,23,1783,2692,2701,2729,10,926,36,35,210000,40000,170000,8.6,6222.23,217778.06,52000,22333,29667,0,746,6222.23,Not Pay
M,2750,3,2755,45,596,47,1783,2693,2695,2730,40,912,36,35,800000,450000,350000,8.6,12602.28,441079.95,210000,47981,162019,0,1341,12602.28,Not Pay
M,2750,0,2755,5,596,,1783,2693,2695,2729,,926,36,35,1000000,250000,750000,8.61,27155.44,950440.61,100000,34450,65550,3,821,27155.44,Not Pay
F,2750,0,2755,12,596,28,1783,2692,2701,2730,5,926,36,35,420000,80000,340000,9.79,12675.89,443656.3,56160,18820,37340,3,821,12675.89,Not Pay
M,2750,3,2755,26,596,26,1783,2693,2695,2729,,926,36,35,250000,50000,200000,8.6,7369.41,257929.53,60000,47834,12166,4,746,7369.41,Not Pay
M,2750,2,2755,20,596,52,603,2693,2695,2729,2,531,36,35,570000,120000,450000,9.12,16397.41,573909.63,90000,12266,77734,0,746,16397.41,Not Pay
F,2750,2,2755,15,596,43,1783,2693,2695,2730,12,912,49,48,500000,100000,400000,9.75,11746.2,563818,27000,9600,17400,6,821,11746.2,Not Pay
M,2750,5,2755,15,596,52,1783,2693,2695,2729,15,926,48,47,508299,108299,400000,10.62,12339.13,579939.47,37500,22650,14850,0,746,12339.13,Not Pay
M,2750,2,2755,5,596,49,1783,2693,2695,2729,15,912,48,47,800000,200000,600000,8.81,17282.52,812278.48,60000,26666,33334,5,1391,17282.52,Not Pay
F,2750,2,2755,20,596,,1783,2693,2695,2729,,926,31,30,325000,55000,270000,9.78,11299.73,338992.14,40000,15000,25000,7,1342,11299.73,Not Pay
M,2750,2,2755,10,596,28,603,2693,2695,2729,,926,24,23,210000,50000,160000,8.39,8205.82,188733.99,67200,36800,30400,8,746,8205.82,Not Pay
